Stunde des Tages sin,Stunde des Tages cos,Tag des Jahres sin,Tag des Jahres cos,Erzeugung[Wh] t-1,Erzeugung[Wh] t-3,Erzeugung[Wh] t-6,Erzeugung[Wh] t+24
-0.631087944326053,-0.77571129070442,-0.0862003798806204,0.996277819942026,82.0,291.0,0.0,22.0
0.887885218402375,0.460065037731152,-0.402527238739967,0.915408008525366,0.0,0.0,0.0,0.0
-0.94226092211882,-0.334879612170986,0.813056099478532,-0.582185347720771,3257.0,3702.0,2436.0,2498.0
-0.631087944326053,-0.77571129070442,0.289252119536568,0.957252950553616,426.0,400.0,56.0,281.0
-0.631087944326053,-0.77571129070442,0.713183230630596,-0.70097765980615,1989.0,1196.0,661.0,3269.0
-0.979084087682323,0.203456013052633,-0.596132485469225,0.802886081438883,0.0,9.0,237.0,0.0
0.519583950035434,0.854419404546489,-0.675943644144755,0.736953315984337,0.0,0.0,0.0,0.0
-0.816969893010442,-0.576680322114867,0.851284441584351,0.524704487799008,2902.0,3190.0,1485.0,2144.0
0.631087944326053,-0.77571129070442,-0.860214356413501,-0.509932604390136,466.0,105.0,0.0,1249.0
0.631087944326053,-0.77571129070442,0.962103019843601,-0.272686228489494,616.0,126.0,0.0,1365.0
-0.979084087682323,0.203456013052633,-0.0172606409053885,0.999851024040849,0.0,6.0,2288.0,0.0
-0.979084087682323,0.203456013052633,0.900968867902419,-0.433883739117558,1708.0,2905.0,2892.0,399.0
-0.94226092211882,-0.334879612170986,-0.553774889760533,-0.832666422687207,462.0,1734.0,2125.0,185.0
0.730835964278124,0.682553143218654,-0.868887968725007,0.495008785583581,0.0,0.0,0.0,0.0
-0.398401089846242,-0.917211301505453,-0.802886081438882,-0.596132485469226,1167.0,1188.0,335.0,2996.0
0.398401089846241,-0.917211301505453,-0.418267800775566,0.908323756616754,324.0,19.0,0.0,205.0
0.887885218402375,0.460065037731152,-0.0862003798806204,0.996277819942026,0.0,0.0,0.0,0.0
-0.519583950035434,0.854419404546489,-0.900968867902419,0.433883739117558,0.0,0.0,147.0,0.0
0.269796771157024,0.962917287347799,-0.792476841951091,0.609902004400073,0.0,0.0,0.0,0.0
0.631087944326053,-0.77571129070442,0.418267800775565,0.908323756616754,272.0,0.0,0.0,519.0
0.942260922118821,-0.334879612170986,-0.171759053091276,-0.985138989016874,60.9166679382324,0.0,0.0,31.75
-0.398401089846242,-0.917211301505453,-0.92221951286181,-0.38666674294142,1435.0,992.0,93.0,745.0
0.631087944326053,-0.77571129070442,-0.222520933956314,-0.974927912181824,564.416687011719,39.0,0.0,1568.08337402344
0.979084087682323,0.203456013052634,0.205659903085936,-0.978623525295955,8.0,0.0,0.0,15.0
0.269796771157024,0.962917287347799,-0.813056099478533,0.58218534772077,0.0,0.0,0.0,0.0
0.979084087682323,0.203456013052634,-0.922219512861811,0.386666742941418,0.0,0.0,0.0,0.0
0.269796771157024,0.962917287347799,0.978623525295955,-0.205659903085937,0.0,0.0,4.0,0.0
-0.136166649096246,-0.990685946036331,-0.860214356413501,0.509932604390136,510.0,234.0,0.0,349.0
-0.631087944326053,-0.77571129070442,-0.623489801858733,-0.78183148246803,2328.0,3071.0,815.0,3302.0
-0.997668769190539,-0.0682424133646705,0.978623525295955,-0.205659903085937,1755.0,955.0,1763.0,657.0
0.136166649096247,-0.990685946036331,0.92221951286181,-0.386666742941419,2340.0,582.0,17.0,2311.0
0.887885218402375,0.460065037731152,-0.322120441798491,0.946698695982806,0.0,0.0,0.0,0.0
-0.136166649096246,-0.990685946036331,0.650104093668744,-0.759845160144579,1989.0,1672.0,188.0,3707.0
-0.631087944326053,-0.77571129070442,0.464723172043769,0.88545602565321,2733.0,2459.0,298.0,2233.0
-0.816969893010442,-0.576680322114867,0.96666642869322,-0.256039090057547,2418.0,3067.0,950.0,3357.0
0.816969893010442,-0.576680322114867,-0.851284441584351,0.524704487799008,32.0,0.0,0.0,198.0
-2.44929359829471e-16,1.0,0.636891829334889,0.77095317479498,0.0,0.0,0.0,0.0
0.816969893010442,-0.576680322114867,0.479937477959786,0.877302694199442,40.0,0.0,0.0,341.0
0.979084087682323,0.203456013052634,0.893345533785563,0.449370400967161,0.0,0.0,0.0,0.0
0.816969893010442,-0.576680322114867,0.700977659806149,0.713183230630596,7.0,0.0,0.0,201.0
0.997668769190539,-0.0682424133646709,-0.0172606409053885,0.999851024040849,0.0,0.0,0.0,0.0
0.398401089846241,-0.917211301505453,-0.0172606409053885,0.999851024040849,93.0,0.0,0.0,81.0
-0.730835964278124,0.682553143218654,0.650104093668744,-0.759845160144579,192.0,828.0,3755.0,4.0
-0.631087944326053,-0.77571129070442,0.0689911444043249,0.997617272301248,1098.0,310.0,47.0,4.0
-0.631087944326053,-0.77571129070442,0.663122658240796,-0.748510748171101,3523.0,2907.0,816.0,3755.0
-0.997668769190539,-0.0682424133646705,-0.205659903085937,0.978623525295955,0.0,49.0,181.0,0.0
-0.94226092211882,-0.334879612170986,0.935016242685415,0.354604887042536,1451.0,3288.0,2187.0,106.0
-0.631087944326053,-0.77571129070442,0.813056099478533,0.582185347720771,853.0,1197.0,109.0,313.0
-0.269796771157025,0.962917287347799,-0.842100884922812,0.539320034499199,0.0,0.0,0.0,0.0
-2.44929359829471e-16,1.0,0.464723172043769,0.88545602565321,0.0,0.0,0.0,0.0
-0.519583950035434,0.854419404546489,0.748510748171101,-0.663122658240795,1.0,199.0,430.0,0.0
0.816969893010442,-0.576680322114867,-0.553774889760533,-0.832666422687207,394.0,5.0,0.0,484.0
0.269796771157024,0.962917287347799,-0.188737595452917,-0.98202755565343,0.0,0.0,16.5,0.0
0.887885218402375,0.460065037731152,-0.688563231343277,0.725176307143376,0.0,0.0,0.0,0.0
-0.979084087682323,0.203456013052633,-0.675943644144754,-0.736953315984337,1825.0,884.0,1106.0,398.0
0.887885218402375,0.460065037731152,-0.99985102404085,0.0172606409053881,0.0,0.0,0.0,0.0
0.730835964278124,0.682553143218654,0.759845160144579,-0.650104093668744,0.0,0.0,0.0,0.0
0.730835964278124,0.682553143218654,-0.305731827359753,0.952117665910714,0.0,0.0,0.0,0.0
-0.269796771157025,0.962917287347799,0.239315664287558,-0.970941817426052,0.0,268.0,3394.0,0.0
0.398401089846241,-0.917211301505453,-0.908323756616754,-0.418267800775566,1267.0,168.0,0.0,1281.0
-0.997668769190539,-0.0682424133646705,0.495008785583581,0.868887968725007,12.0,1422.0,2246.0,0.0
0.631087944326053,-0.77571129070442,0.851284441584351,-0.524704487799008,930.0,201.0,0.0,1663.0
-0.631087944326053,-0.77571129070442,-0.239315664287559,0.970941817426052,572.0,1611.0,139.0,22.0
-0.997668769190539,-0.0682424133646705,0.987956898328746,-0.154729334790281,2867.0,3452.0,2849.0,1745.0
-0.269796771157025,0.962917287347799,0.868887968725007,-0.495008785583581,0.0,70.0,3141.0,0.0
0.136166649096247,-0.990685946036331,0.418267800775565,-0.908323756616754,2260.0,629.0,139.0,1043.0
0.730835964278124,0.682553143218654,0.915408008525366,0.402527238739968,0.0,0.0,0.0,0.0
0.979084087682323,0.203456013052634,-0.402527238739967,0.915408008525366,0.0,0.0,0.0,0.0
0.942260922118821,-0.334879612170986,0.433883739117558,-0.900968867902419,303.0,31.0,0.0,532.0
0.816969893010442,-0.576680322114867,-0.952117665910714,0.305731827359753,45.0,0.0,0.0,137.0
-0.631087944326053,-0.77571129070442,-0.0172606409053885,0.999851024040849,938.0,1580.0,17.0,100.0
-0.997668769190539,-0.0682424133646705,-0.952117665910714,-0.305731827359753,2365.0,1282.0,658.0,1400.0
0.997668769190539,-0.0682424133646709,-0.994641524695193,0.10338393178837,0.0,0.0,0.0,0.0
0.997668769190539,-0.0682424133646709,0.713183230630596,0.70097765980615,0.0,0.0,0.0,0.0
-0.519583950035434,0.854419404546489,-0.222520933956315,0.974927912181824,0.0,0.0,0.0,0.0
-0.979084087682323,0.203456013052633,-0.034516138969708,0.999404140551071,0.0,4.0,144.0,0.0
0.816969893010442,-0.576680322114867,-0.98202755565343,-0.188737595452916,147.0,0.0,0.0,301.0
-2.44929359829471e-16,1.0,0.10338393178837,0.994641524695193,0.0,0.0,0.0,0.0
0.398401089846241,-0.917211301505453,0.137653514587168,0.990480443987563,73.0,0.0,0.0,379.0
-2.44929359829471e-16,1.0,0.997617272301248,-0.0689911444043249,0.0,0.0,1321.0,0.0
-0.631087944326053,-0.77571129070442,-0.33841307983367,-0.940997655362377,1495.0,2462.0,551.0,1153.0
0.816969893010442,-0.576680322114867,-0.154729334790281,-0.987956898328746,357.25,2.41666674613953,0.0,1035.41662597656
0.519583950035434,0.854419404546489,0.940997655362377,0.33841307983367,0.0,0.0,0.0,0.0
-0.94226092211882,-0.334879612170986,0.386666742941419,-0.92221951286181,1958.0,1006.0,1362.0,1848.0
0.942260922118821,-0.334879612170986,-0.663122658240795,-0.748510748171101,70.0,0.0,0.0,422.0
0.887885218402375,0.460065037731152,-0.449370400967161,-0.893345533785563,0.0,0.0,0.0,0.0
0.942260922118821,-0.334879612170986,0.636891829334889,-0.77095317479498,241.0,1.0,0.0,356.0
0.816969893010442,-0.576680322114867,0.289252119536568,0.957252950553616,0.0,0.0,0.0,154.0
0.942260922118821,-0.334879612170986,0.893345533785563,0.449370400967161,47.0,0.0,0.0,157.0
-0.816969893010442,-0.576680322114867,-0.900968867902419,0.433883739117558,325.0,359.0,232.0,1445.0
0.631087944326053,-0.77571129070442,0.946698695982806,0.322120441798491,458.0,22.0,0.0,1712.0
0.398401089846241,-0.917211301505453,0.464723172043769,0.88545602565321,1048.0,38.0,0.0,1828.0
0.816969893010442,-0.576680322114867,0.999404140551071,-0.0345161389697079,197.0,0.0,0.0,721.0
-0.519583950035434,0.854419404546489,-0.946698695982806,0.32212044179849,0.0,0.0,565.0,0.0
-0.997668769190539,-0.0682424133646705,-0.188737595452917,0.98202755565343,0.0,0.0,0.0,0.0
0.979084087682323,0.203456013052634,-0.524704487799008,-0.851284441584351,0.0,0.0,0.0,5.0
0.0,1.0,0.842100884922812,0.539320034499199,0.0,0.0,0.0,0.0
-2.44929359829471e-16,1.0,-0.79247684195109,-0.609902004400073,0.0,0.0,199.0,0.0
0.269796771157024,0.962917287347799,0.952117665910714,0.305731827359753,0.0,0.0,0.0,0.0
0.816969893010442,-0.576680322114867,0.0517613528842093,-0.998659482680456,599.0,166.0,0.0,892.0
0.519583950035434,0.854419404546489,-0.137653514587168,0.990480443987563,0.0,0.0,0.0,0.0
0.519583950035434,0.854419404546489,0.813056099478532,-0.582185347720771,0.0,0.0,0.0,0.0
0.816969893010442,-0.576680322114867,0.974927912181824,-0.222520933956315,240.0,1.0,0.0,624.0
-0.631087944326053,-0.77571129070442,0.940997655362377,0.33841307983367,512.0,1086.0,488.0,1817.0
0.269796771157024,0.962917287347799,-0.998659482680456,0.0517613528842095,0.0,0.0,0.0,0.0
-0.631087944326053,-0.77571129070442,0.154729334790281,-0.987956898328746,1367.0,2228.0,881.0,3451.0
-0.997668769190539,-0.0682424133646705,-0.137653514587168,-0.990480443987563,501.5,2264.83325195313,2846.41674804688,1850.16662597656
-0.519583950035434,0.854419404546489,0.88545602565321,0.464723172043769,0.0,0.0,1401.0,0.0
0.631087944326053,-0.77571129070442,0.713183230630596,-0.70097765980615,661.0,229.0,0.0,1668.0
-0.997668769190539,-0.0682424133646705,0.792476841951091,0.609902004400073,126.0,1077.0,2191.0,0.0
0.942260922118821,-0.334879612170986,-0.868887968725007,0.495008785583581,12.0,0.0,0.0,49.0
0.887885218402375,0.460065037731152,-0.79247684195109,-0.609902004400073,0.0,0.0,0.0,0.0
0.942260922118821,-0.334879612170986,0.98202755565343,0.188737595452917,146.0,0.0,0.0,338.0
-0.94226092211882,-0.334879612170986,0.509932604390136,-0.8602143564135,566.0,1362.0,783.0,3167.0
-2.44929359829471e-16,1.0,-0.256039090057547,0.96666642869322,0.0,0.0,0.0,0.0
0.398401089846241,-0.917211301505453,-0.813056099478533,-0.582185347720771,1233.0,206.0,0.0,595.0
0.887885218402375,0.460065037731152,-0.0517613528842099,0.998659482680456,0.0,0.0,0.0,0.0
0.730835964278124,0.682553143218654,0.915408008525366,-0.402527238739968,0.0,0.0,0.0,0.0
-0.519583950035434,0.854419404546489,-0.256039090057547,0.96666642869322,0.0,0.0,6.0,0.0
0.0,1.0,-0.990480443987563,0.137653514587168,0.0,0.0,0.0,0.0
-0.94226092211882,-0.334879612170986,-0.77095317479498,0.636891829334889,0.0,81.0,269.0,0.0
-2.44929359829471e-16,1.0,-0.239315664287559,0.970941817426052,0.0,0.0,0.0,0.0
-0.519583950035434,0.854419404546489,0.957252950553616,-0.289252119536567,0.0,532.0,3276.0,0.0
-0.136166649096246,-0.990685946036331,-0.675943644144755,0.736953315984337,262.0,164.0,0.0,1871.0
-2.44929359829471e-16,1.0,0.900968867902419,-0.433883739117558,0.0,0.0,1708.0,0.0
-0.816969893010442,-0.576680322114867,-0.998659482680456,-0.0517613528842098,2927.0,2915.0,1013.0,2736.0
-0.887885218402376,0.460065037731152,-0.0689911444043244,-0.997617272301248,381.833343505859,1287.25,2931.41674804688,120.0
-0.269796771157025,0.962917287347799,0.88545602565321,0.464723172043769,0.0,0.0,252.0,0.0
-0.730835964278124,0.682553143218654,-0.354604887042535,0.935016242685415,0.0,0.0,574.0,0.0
-2.44929359829471e-16,1.0,0.137653514587168,-0.990480443987563,0.0,30.0,2567.0,0.0
0.269796771157024,0.962917287347799,0.877302694199442,0.479937477959786,0.0,0.0,0.0,0.0
0.979084087682323,0.203456013052634,-0.222520933956314,-0.974927912181824,0.0,0.0,0.0,2.25
0.269796771157024,0.962917287347799,-0.99985102404085,0.0172606409053881,0.0,0.0,0.0,0.0
0.0,1.0,-0.822983865893657,0.568064746731156,0.0,0.0,0.0,0.0
-0.887885218402376,0.460065037731152,0.957252950553616,-0.289252119536567,532.0,2736.0,3589.0,24.0
-0.816969893010442,-0.576680322114867,0.759845160144579,-0.650104093668744,3916.0,2345.0,1936.0,430.0
-0.398401089846242,-0.917211301505453,0.952117665910714,0.305731827359753,3292.0,2506.0,315.0,1373.0
-0.979084087682323,0.203456013052633,-0.935016242685415,-0.354604887042536,820.0,2559.0,2285.0,1.0
-0.136166649096246,-0.990685946036331,0.239315664287558,0.970941817426052,381.0,295.0,0.0,617.0
-0.997668769190539,-0.0682424133646705,-0.0517613528842099,0.998659482680456,0.0,30.0,126.0,0.0
-0.398401089846242,-0.917211301505453,-0.877302694199442,-0.479937477959787,2605.0,934.0,199.0,3398.0
0.136166649096247,-0.990685946036331,-0.0517613528842091,-0.998659482680456,2525.0,1040.33337402344,3.75,2939.91674804688
0.0,1.0,-0.0862003798806196,-0.996277819942027,0.0,15.8333330154419,381.833343505859,0.0
-0.136166649096246,-0.990685946036331,0.272686228489494,0.962103019843601,765.0,494.0,0.0,275.0
-0.398401089846242,-0.917211301505453,0.0862003798806194,0.996277819942027,86.0,55.0,0.0,22.0
-0.997668769190539,-0.0682424133646705,0.78183148246803,-0.623489801858734,2327.0,3366.0,2214.0,1897.0
-0.816969893010442,-0.576680322114867,0.418267800775565,0.908323756616754,136.0,1017.0,476.0,40.0
-0.887885218402376,0.460065037731152,0.860214356413501,0.509932604390136,0.0,757.0,3350.0,0.0
0.730835964278124,0.682553143218654,-0.609902004400073,0.79247684195109,0.0,0.0,0.0,0.0
0.0,1.0,0.188737595452917,-0.98202755565343,0.0,0.0,198.0,0.0
0.997668769190539,-0.0682424133646709,0.171759053091276,-0.985138989016874,40.0,0.0,0.0,237.0
0.398401089846241,-0.917211301505453,0.524704487799008,-0.851284441584351,1110.0,490.0,13.0,783.0
-0.136166649096246,-0.990685946036331,0.675943644144754,0.736953315984337,600.0,585.0,0.0,524.0
0.979084087682323,0.203456013052634,0.908323756616754,-0.418267800775565,0.0,0.0,0.0,11.0
0.136166649096247,-0.990685946036331,-0.842100884922812,0.539320034499199,1427.0,198.0,0.0,1523.0
0.942260922118821,-0.334879612170986,-0.935016242685415,-0.354604887042536,49.0,0.0,0.0,318.0
-0.94226092211882,-0.334879612170986,0.759845160144579,-0.650104093668744,3712.0,3690.0,1947.0,185.0
0.0,1.0,-0.851284441584351,0.524704487799008,0.0,0.0,0.0,0.0
-0.887885218402376,0.460065037731152,0.725176307143377,-0.688563231343277,71.0,487.0,1366.0,146.0
0.269796771157024,0.962917287347799,-0.433883739117558,0.900968867902419,0.0,0.0,0.0,0.0
0.269796771157024,0.962917287347799,0.957252950553616,0.289252119536568,0.0,0.0,0.0,0.0
-0.136166649096246,-0.990685946036331,-0.650104093668745,0.759845160144578,747.0,617.0,0.0,2373.0
0.730835964278124,0.682553143218654,0.792476841951091,0.609902004400073,0.0,0.0,0.0,0.0
-0.979084087682323,0.203456013052633,-0.222520933956314,-0.974927912181824,1712.0,2387.75,2583.5,764.916687011719
-0.979084087682323,0.203456013052633,-0.900968867902419,0.433883739117558,0.0,147.0,359.0,0.0
-0.979084087682323,0.203456013052633,-0.433883739117558,0.900968867902419,0.0,28.0,1561.0,0.0
0.519583950035434,0.854419404546489,0.289252119536568,0.957252950553616,0.0,0.0,0.0,0.0
-0.997668769190539,-0.0682424133646705,-0.994641524695193,0.10338393178837,1373.0,2017.0,359.0,84.0
-0.269796771157025,0.962917287347799,-0.305731827359753,0.952117665910714,0.0,0.0,0.0,0.0
-2.44929359829471e-16,1.0,0.877302694199442,-0.479937477959786,0.0,0.0,2155.0,0.0
-0.997668769190539,-0.0682424133646705,0.974927912181824,0.222520933956314,1595.0,3485.0,3293.0,61.0
0.398401089846241,-0.917211301505453,-0.0689911444043244,-0.997617272301248,776.333312988281,342.666656494141,0.0,1115.33337402344
-0.136166649096246,-0.990685946036331,0.623489801858734,-0.78183148246803,3125.0,1751.0,169.0,3643.0
-0.398401089846242,-0.917211301505453,-0.713183230630596,0.70097765980615,2520.0,2031.0,87.0,2109.0
0.269796771157024,0.962917287347799,0.946698695982806,0.322120441798491,0.0,0.0,0.0,0.0
0.942260922118821,-0.334879612170986,-0.99940414055107,0.0345161389697084,5.0,0.0,0.0,136.0
0.730835964278124,0.682553143218654,-0.137653514587168,-0.990480443987563,0.0,0.0,52.75,0.0
-0.519583950035434,0.854419404546489,-0.713183230630596,0.70097765980615,0.0,0.0,150.0,0.0
0.942260922118821,-0.334879612170986,-0.433883739117558,0.900968867902419,0.0,0.0,0.0,19.0
-0.979084087682323,0.203456013052633,0.0862003798806194,0.996277819942027,0.0,0.0,86.0,0.0
-0.997668769190539,-0.0682424133646705,0.256039090057547,0.96666642869322,0.0,876.0,1396.0,0.0
0.887885218402375,0.460065037731152,0.877302694199442,-0.479937477959786,0.0,0.0,0.0,0.0
-0.816969893010442,-0.576680322114867,-0.222520933956315,0.974927912181824,22.0,90.0,0.0,1.0
0.979084087682323,0.203456013052634,-0.509932604390136,-0.860214356413501,0.0,0.0,0.0,35.0
-0.269796771157025,0.962917287347799,0.222520933956314,0.974927912181824,0.0,0.0,0.0,0.0
-0.816969893010442,-0.576680322114867,0.935016242685415,-0.354604887042535,3575.0,3383.0,1403.0,3051.0
-0.730835964278124,0.682553143218654,-0.748510748171101,-0.663122658240795,31.0,2321.0,3643.0,0.0
0.730835964278124,0.682553143218654,-0.79247684195109,-0.609902004400073,0.0,0.0,0.0,0.0
-0.730835964278124,0.682553143218654,-0.978623525295955,-0.205659903085937,0.0,849.0,1644.0,0.0
-0.269796771157025,0.962917287347799,0.188737595452917,-0.98202755565343,0.0,273.0,2062.0,0.0
0.631087944326053,-0.77571129070442,0.305731827359753,-0.952117665910714,980.0,370.0,0.0,599.0
0.398401089846241,-0.917211301505453,0.553774889760533,-0.832666422687206,1729.0,544.0,3.0,2484.0
0.942260922118821,-0.334879612170986,-0.650104093668744,-0.759845160144579,114.0,0.0,0.0,356.0
0.519583950035434,0.854419404546489,1.22464679914735e-16,-1.0,0.0,0.0,130.33332824707,0.0
0.730835964278124,0.682553143218654,-0.0689911444043244,-0.997617272301248,0.0,0.0,19.3333339691162,0.0
0.979084087682323,0.203456013052634,0.120536680255323,0.992708874098054,0.0,0.0,0.0,0.0
0.398401089846241,-0.917211301505453,-0.851284441584351,-0.524704487799008,1205.0,170.0,0.0,2418.0
-0.887885218402376,0.460065037731152,0.370691039045068,-0.928756240125302,484.0,1848.0,2537.0,184.0
0.269796771157024,0.962917287347799,-0.978623525295955,-0.205659903085937,0.0,0.0,0.0,0.0
-0.94226092211882,-0.334879612170986,-0.205659903085937,0.978623525295955,1.0,117.0,132.0,0.0
-0.519583950035434,0.854419404546489,0.994641524695193,-0.10338393178837,0.0,236.0,3535.0,0.0
-0.730835964278124,0.682553143218654,0.985138989016874,0.171759053091276,0.0,92.0,3083.0,0.0
0.942260922118821,-0.334879612170986,0.842100884922812,-0.539320034499199,185.0,0.0,0.0,321.0
0.136166649096247,-0.990685946036331,-0.700977659806149,0.713183230630596,1898.0,529.0,0.0,375.0
0.942260922118821,-0.334879612170986,-0.479937477959787,-0.877302694199442,99.0,0.0,0.0,321.0
0.997668769190539,-0.0682424133646709,0.974927912181824,-0.222520933956315,1.0,0.0,0.0,133.0
0.269796771157024,0.962917287347799,0.940997655362377,0.33841307983367,0.0,0.0,0.0,0.0
0.942260922118821,-0.334879612170986,0.256039090057547,0.96666642869322,0.0,0.0,0.0,9.0
-0.519583950035434,0.854419404546489,-0.966666428693219,-0.256039090057548,0.0,9.0,530.0,0.0
0.816969893010442,-0.576680322114867,-0.0689911444043244,-0.997617272301248,342.666656494141,0.416666656732559,0.0,521.166687011719
-0.631087944326053,-0.77571129070442,0.908323756616754,-0.418267800775565,2691.0,1922.0,693.0,3225.0
-0.816969893010442,-0.576680322114867,0.553774889760533,-0.832666422687206,3829.0,3367.0,1729.0,3538.0
0.631087944326053,-0.77571129070442,-0.940997655362377,-0.33841307983367,466.0,55.0,0.0,602.0
0.816969893010442,-0.576680322114867,0.495008785583581,0.868887968725007,49.0,0.0,0.0,78.0
0.269796771157024,0.962917287347799,-0.851284441584351,-0.524704487799008,0.0,0.0,2.0,0.0
0.136166649096247,-0.990685946036331,0.495008785583582,-0.868887968725007,2596.0,815.0,93.0,2448.0
-0.730835964278124,0.682553143218654,0.92221951286181,-0.386666742941419,35.0,1893.0,3613.0,0.0
